user_id,movie_title,rating
342,Prince of Persia: The Sands of Time,2.4
342,Pacific Rim,2
342,Transformers: Dark of the Moon,6.1
342,Indiana Jones and the Kingdom of the Crystal Skull,9.9
342,The Good Dinosaur,5
342,Brave,3.1
343,Star Trek Beyond,1.4
343,WALL·E,3.9
343,Rush Hour 3,2.7
343,2012,8
343,A Christmas Carol,1.6
343,Jupiter Ascending,4.9
343,The Legend of Tarzan,2.5
343,X-Men: Apocalypse,6.4
343,The Dark Knight,3.9
343,Up,5.8
343,Monsters vs. Aliens,2.8
343,Iron Man,7.5
343,Hugo,4.6
343,Wild Wild West,4.7
343,The Mummy: Tomb of the Dragon Emperor,3.8
343,Suicide Squad,3.2
343,Evan Almighty,7.6
343,Edge of Tomorrow,3.4
343,Waterworld,1.1
343,G.I. Joe: The Rise of Cobra,1.8
343,Inside Out,4.9
343,The Jungle Book,1.4
343,Iron Man 2,3.5
343,Snow White and the Huntsman,6.9
343,Maleficent,1.6
343,Dawn of the Planet of the Apes,4
343,The Lovers,6
343,47 Ronin,9.4
343,Captain America: The Winter Soldier,4.9
343,Shrek Forever After,4.5
343,Tomorrowland,6.8
343,Big Hero 6,9.7
343,Wreck-It Ralph,1.1
343,The Polar Express,3.6
343,Independence Day: Resurgence,4.8
343,How to Train Your Dragon,5.3
343,Terminator 3: Rise of the Machines,8.5
343,Guardians of the Galaxy,3.3
343,Interstellar,8.8
343,Inception,5.6
343,Godzilla Resurgence,9.9
343,The Hobbit: An Unexpected Journey,9.9
344,The Fast and the Furious,9.6
344,The Curious Case of Benjamin Button,8.4
344,X-Men: First Class,5.6
344,The Hunger Games: Mockingjay - Part 2,9.2
344,The Sorcerer's Apprentice,8.8
344,Poseidon,8.9
344,Alice Through the Looking Glass,5.1
344,Shrek the Third,4.1
344,Warcraft,6.4
344,Terminator Genisys,6.8
344,The Chronicles of Narnia: The Voyage of the Dawn Treader,4.9
344,Pearl Harbor,4.1
344,Transformers,5.6
344,Alexander,3.6
344,Harry Potter and the Order of the Phoenix,9.1
344,Harry Potter and the Goblet of Fire,10
344,Hancock,2.4
344,I Am Legend,6.1
344,Charlie and the Chocolate Factory,1.4
344,Ratatouille,2.2
344,Batman Begins,9.5
344,Madagascar: Escape 2 Africa,7.4
344,Night at the Museum: Battle of the Smithsonian,2.7
344,X-Men Origins: Wolverine,8
344,The Matrix Revolutions,7.1
344,Frozen,9
344,The Matrix Reloaded,8.2
344,Thor: The Dark World,3.4
344,Mad Max: Fury Road,2.7
344,Angels & Demons,6.9
344,Thor,7.1
344,Bolt,5.8
344,G-Force,2.9
344,Wrath of the Titans,5.3
344,Dark Shadows,2
344,Mission: Impossible - Rogue Nation,6.3
344,The Wolfman,3.5
344,Bee Movie,8
344,Kung Fu Panda 2,7.9
344,The Last Airbender,7.5
344,Mission: Impossible III,9.3
344,White House Down,7.4
344,Mars Needs Moms,7.5
344,Flushed Away,6.1
344,Pan,1.3
344,Mr. Peabody & Sherman,9.3
344,Troy,5.9
344,Madagascar 3: Europe's Most Wanted,7.6
344,Die Another Day,4.4
344,Ghostbusters,4.8
344,Armageddon,6.2
344,Men in Black II,5.2
344,Beowulf,4.6
344,Kung Fu Panda 3,1.5
344,Mission: Impossible - Ghost Protocol,3
344,Rise of the Guardians,2.1
344,Fun with Dick and Jane,1.7
344,The Last Samurai,3.9
344,Exodus: Gods and Kings,2.8
344,Star Trek,7.9
344,Spider-Man,9.9
344,How to Train Your Dragon 2,1.1
344,Gods of Egypt,9.3
344,Stealth,7.3
344,Watchmen,5.2
344,Lethal Weapon 4,7.3
344,Hulk,5.2
344,G.I. Joe: Retaliation,3
344,Sahara,8.5
344,Final Fantasy: The Spirits Within,3.3
344,Captain America: The First Avenger,1.6
344,The World Is Not Enough,2.4
344,Master and Commander: The Far Side of the World,1.4
344,The Twilight Saga: Breaking Dawn - Part 2,1.3
344,Happy Feet 2,2.8
344,The Incredible Hulk,4.9
344,Miami Vice            ,2.2
344,The BFG,3.6
344,The Revenant,7.1
344,Turbo,6.9
344,Rango,3.9
344,Penguins of Madagascar,7.3
344,The Bourne Ultimatum,1.1
344,Kung Fu Panda,9.6
344,Ant-Man,8.8
344,The Hunger Games: Catching Fire,4.3
344,War of the Worlds,7.3
344,Bad Boys II,9.4
344,Puss in Boots,9.7
344,Salt,7.5
344,Noah,2.1
344,The Adventures of Tintin,9.9
344,Harry Potter and the Prisoner of Azkaban,5.5
344,Australia,7.3
344,After Earth,8.1
344,Dinosaur,2.4
344,Harry Potter and the Deathly Hallows: Part II,8.4
344,Night at the Museum: Secret of the Tomb,9.2
344,Megamind,5.3
344,Harry Potter and the Sorcerer's Stone,2.1
344,R.I.P.D.,3.8
344,Pirates of the Caribbean: The Curse of the Black Pearl,1.5
344,Harry Potter and the Deathly Hallows: Part I,1.2
344,The Hunger Games: Mockingjay - Part 1,4.5
344,The Da Vinci Code,4
344,Rio 2,2.8
344,X-Men 2,5.9
344,Fast Five,5.6
344,Sherlock Holmes: A Game of Shadows,5.7
344,Clash of the Titans,2.1
344,The 13th Warrior,1.7
344,The Bourne Legacy,4.5
344,Batman & Robin,5.8
344,How the Grinch Stole Christmas,7.7
344,The Day After Tomorrow,7.5
344,Mission: Impossible II,5.9
344,The Perfect Storm,2.7
344,Fantastic 4: Rise of the Silver Surfer,7.8
344,Life of Pi,2.8
344,Ghost Rider,6
344,Jason Bourne,7.4
344,Charlie's Angels: Full Throttle,7.8
344,Prometheus,8.6
344,Stuart Little 2,7.8
344,Elysium,2.3
344,The Chronicles of Riddick,1.3
344,RoboCop,9.7
344,Speed Racer,4.5
344,How Do You Know,1.5
344,Knight and Day,7
344,Oblivion,9.9
344,Star Wars: Episode III - Revenge of the Sith,7.8
344,Star Wars: Episode II - Attack of the Clones,3.7
344,The Wolverine,7.1
344,Star Wars: Episode I - The Phantom Menace,9.9
344,The Croods,4.7
344,Asterix at the Olympic Games,9.9
344,Windtalkers,6.9
344,The Huntsman: Winter's War,6
344,Teenage Mutant Ninja Turtles,1.8
344,Gravity,9.3
344,Dante's Peak,4.6
344,Teenage Mutant Ninja Turtles: Out of the Shadows,4.8
344,Night at the Museum,3.6
344,San Andreas,5.2
344,Tomorrow Never Dies,1.4
344,The Patriot,7.8
344,Ocean's Twelve,8.3
344,Mr. & Mrs. Smith,1.7
344,Insurgent,6.7
344,The Aviator,7
344,Gulliver's Travels,1.2
344,The Green Hornet,6.7
344,The A-Team            ,7.5
344,300: Rise of an Empire,8.6
344,The Smurfs,5.3
344,Home on the Range,9.8
344,Allegiant,5.9
344,Real Steel,4.6
344,The Smurfs 2,2.1
344,Speed 2: Cruise Control,2
344,Ender's Game,4.2
344,Live Free or Die Hard,2.2
344,The Lord of the Rings: The Fellowship of the Ring,1.5
344,Around the World in 80 Days,2
344,Ali,5.3
344,The Cat in the Hat,5.9
344,Kingdom of Heaven,6.7
344,Stuart Little,9.7
344,The Princess and the Frog,2.3
344,The Martian,1
344,"10,000 B.C.            ",5.1
344,Town & Country,6.4
344,Gone in Sixty Seconds,5.7
344,Gladiator,9.7
344,Minority Report,1.3
344,Harry Potter and the Chamber of Secrets,7.5
345,Casino Royale,8.3
345,Planet of the Apes,8.5
345,Terminator 2: Judgment Day,6.5
345,Public Enemies,10
345,American Gangster,4.1
345,True Lies,6
345,The Taking of Pelham 1 2 3,6
345,Little Fockers,6.9
345,The Other Guys,1.5
345,Eraser,1.9
345,Django Unchained,9.3
345,The Hunchback of Notre Dame,6.7
345,The Emperor's New Groove,3
345,The Expendables 2,1.9
345,National Treasure,5.6
345,Eragon,4.2
345,Where the Wild Things Are,6.6
345,Epic,4.8
345,End of Days,2.1
345,Blood Diamond,7.4
345,The Wolf of Wall Street,8.3
345,Batman Forever,3.8
345,Starship Troopers,8.2
345,Cloud Atlas,6.8
345,Legend of the Guardians: The Owls of Ga'Hoole,3.9
345,Catwoman,2.3
345,Treasure Planet,8.8
345,Land of the Lost,4.8
345,The Expendables 3,9.5
345,Son of the Mask,2.2
345,In the Heart of the Sea,2.3
345,The Adventures of Pluto Nash,2.7
345,Green Zone,5.2
345,The Peanuts Movie,1.5
345,The Spanish Prisoner,9.9
345,The Mummy Returns,1.4
345,Gangs of New York,4.9
345,The Flowers of War,8.6
345,Surf's Up,6.1
345,The Stepford Wives,4.1
345,Black Hawk Down,2.8
345,The Campaign,3.4
345,The Fifth Element,2.5
345,Sex and the City 2,6.1
345,The Road to El Dorado,4.6
345,Ice Age: Continental Drift,7
345,Cinderella,7.2
345,The Lovely Bones,1.9
345,Finding Nemo,8
345,The Lord of the Rings: The Return of the King,8.7
345,The Lord of the Rings: The Two Towers,1.4
345,Seventh Son,3.8
345,Lara Croft: Tomb Raider,4.1
345,Transcendence,2.2
345,Jurassic Park III,5.6
345,Rise of the Planet of the Apes,6
345,The Spiderwick Chronicles,4.9
345,A Good Day to Die Hard,4.2
345,The Incredibles,4.4
345,Cutthroat Island,9.9
345,Percy Jackson & the Olympians: The Lightning Thief,5.4
345,Men in Black,8
345,Toy Story 2,1.8
345,Unstoppable,2.9
345,Rush Hour 2,7
345,What Lies Beneath,1.6
345,Cloudy with a Chance of Meatballs,2.9
345,Ice Age: Dawn of the Dinosaurs,8.8
345,The Secret Life of Walter Mitty,9.4
345,Charlie's Angels,1.2
345,The Departed,6.4
345,Mulan,2.9
345,Tropic Thunder,3.2
345,The Girl with the Dragon Tattoo,4.8
345,Die Hard with a Vengeance,3.6
345,Sherlock Holmes,5.8
345,Ben-Hur,10
345,Atlantis: The Lost Empire,2.4
345,Alvin and the Chipmunks: The Road Chip,3
345,Valkyrie,3
345,You Don't Mess with the Zohan,5.1
345,Pixels,9.3
345,A.I. Artificial Intelligence,6.3
345,The Haunted Mansion,6.2
345,Contact,3.9
345,Hollow Man,1.1
345,The Interpreter,7.1
345,Percy Jackson: Sea of Monsters,4.1
345,Lara Croft Tomb Raider: The Cradle of Life,6
345,Now You See Me 2,2
345,The Saint,7.5
345,Spy Game,7.5
345,Mission to Mars,9.2
345,Rio,4.5
345,Bicentennial Man,2.2
345,Volcano,2
345,The Devil's Own,6.5
345,K-19: The Widowmaker,3.9
345,Fantastic Four,9.2
345,Cinderella Man,9.3
345,The Nutcracker in 3D,9.7
345,Seabiscuit,4.4
345,Twister,7.3
345,Cast Away,7.7
345,Happy Feet,6.5
345,The Bourne Supremacy,6.8
345,Air Force One,5.2
345,Ocean's Eleven,1.9
345,The Three Musketeers,7.8
345,Hotel Transylvania,8.8
345,Enchanted,1.7
345,Hannibal            ,9.7
345,Safe House,8.3
345,102 Dalmatians,5.4
345,Tower Heist,8.5
345,The Holiday,4.8
345,Enemy of the State,7.4
345,It's Complicated,6
345,Ocean's Thirteen,4.5
345,Open Season,6.4
345,Divergent,2.1
345,Enemy at the Gates,1.1
345,The Rundown,5.4
345,Last Action Hero,3.5
345,Memoirs of a Geisha,6.5
345,The Fast and the Furious: Tokyo Drift,1.6
345,Arthur Christmas,8.9
345,Meet Joe Black,5.4
345,Collateral Damage,8.2
345,All That Jazz,6.8
345,Mirror Mirror,7.3
345,Scott Pilgrim vs. the World,3.6
345,The Core,6
345,Nutty Professor II: The Klumps,3.4
345,Scooby-Doo,5.6
345,Click,6.3
345,Creepshow,8.6
345,Cats & Dogs: The Revenge of Kitty Galore,4.1
345,Jumper,8.1
345,Hellboy II: The Golden Army,4.1
345,Zodiac,7.8
345,The 6th Day,7.5
345,Bruce Almighty,8.5
345,The Expendables,4.4
345,Mission: Impossible,6
345,The Hunger Games,7.8
345,The Hangover Part II,4.9
345,Batman Returns,8.2
345,Over the Hedge,2.6
345,Lilo & Stitch,4.1
345,Charlotte's Web,1.1
345,Deep Impact,2.9
345,RED 2,4.5
345,The Longest Yard,4.4
345,Alvin and the Chipmunks: Chipwrecked,7.8
345,Grown Ups 2,9.7
345,Get Smart,4.5
345,Something's Gotta Give,7.4
345,Shutter Island,8.5
345,Four Christmases,8.7
345,Robots,6.2
345,Face/Off,6.6
345,Bedtime Stories,9.4
345,Road to Perdition,2.1
345,Just Go with It,5.9
345,Daredevil            ,1.8
345,Con Air,1.8
345,Eagle Eye,9.3
345,Cold Mountain,8.8
345,The Book of Eli,8.1
345,Flubber,5.2
345,The Haunting,5.3
345,Space Jam,5.6
345,The Pink Panther,5
345,The Day the Earth Stood Still,10
345,Conspiracy Theory,8.4
345,Fury,6
345,Six Days Seven Nights,5.8
345,Yogi Bear,4.7
345,Spirit: Stallion of the Cimarron,4.5
345,Zookeeper,7.7
345,Lost in Space,8.8
345,The Manchurian Candidate,1.6
345,Deja  Vu,9
345,Hotel Transylvania 2,3.9
345,Bewitched            ,5.7
345,Fantasia 2000,5
345,The Time Machine,5.3
345,Mighty Joe Young,8.1
345,Swordfish,8.1
345,The Legend of Zorro,7.8
345,What Dreams May Come,2
345,Little Nicky,8.6
345,The Brothers Grimm,4.8
345,Mars Attacks!,9.3
345,Evolution,5.9
345,The Edge,3.8
345,Surrogates,6.2
345,Thirteen Days,4.8
345,Daylight,1.9
345,Walking with Dinosaurs 3D,7.5
345,Battlefield Earth,1.9
345,Looney Tunes: Back in Action,6.7
345,Nine,4.8
345,Timeline,10
345,The Postman,3.8
345,Babe: Pig in the City,2.4
345,The Last Witch Hunter,5.9
345,Red Planet,7.8
345,Arthur and the Invisibles,5.5
345,Oceans,7.7
345,A Sound of Thunder,4.2
345,Pompeii,9.3
345,Top Cat Begins,9.7
346,A Beautiful Mind,7.7
346,The Lion King,8.9
346,Journey 2: The Mysterious Island,5.2
346,Cloudy with a Chance of Meatballs 2,8.6
346,Red Dragon,4.8
346,Hidalgo,4
346,Jack and Jill,3.7
346,2 Fast 2 Furious,1
346,The Little Prince,5.3
346,The Invasion,1.8
346,The Adventures of Rocky & Bullwinkle,8.9
346,The Secret Life of Pets,3.2
346,The League of Extraordinary Gentlemen,1.3
346,Despicable Me 2,2.7
346,Independence Day,8.1
346,The Lost World: Jurassic Park,3.1
346,Madagascar,9.7
346,Children of Men,1.2
346,X-Men,9.7
346,Wanted,3.1
346,The Rock,7.8
346,Ice Age: The Meltdown,1.1
346,50 First Dates,6.7
346,Hairspray,4.5
346,Exorcist: The Beginning,3.9
346,Inspector Gadget,8.7
346,Now You See Me,9.6
346,Grown Ups,3.3
346,The Terminal,9.2
346,Constantine            ,6.9
346,Hotel for Dogs,4.7
346,Vertical Limit,8
346,Charlie Wilson's War,8
346,Shark Tale,8.1
346,Dreamgirls,7.6
346,Life            ,3.7
346,Be Cool,3
346,Munich,5
346,Tears of the Sun,6.7
346,Killers,2
346,The Man from U.N.C.L.E.,7.1
346,Spanglish,7.5
346,Monster House,1.3
346,Bandits,6.2
346,First Knight,4.9
346,Anna and the King,2.3
346,Immortals,8.1
346,Hostage,5.8
346,Titan A.E.,6.6
346,Hollywood Homicide,2.4
346,Soldier,6.3
346,Carriers,8.9
346,Monkeybone,7.2
346,Flight of the Phoenix,8
346,Unbreakable,9.2
346,Minions,3.7
346,Sucker Punch,5.3
346,Snake Eyes,6.1
346,Sphere,4.9
346,The Angry Birds Movie,9.9
346,Fool's Gold,7.4
346,Funny People,4.5
346,The Kingdom,6
346,Talladega Nights: The Ballad of Ricky Bobby,1.8
346,Dr. Dolittle 2,5.9
346,Braveheart,2.6
346,Jarhead,5.5
346,The Simpsons Movie,1.1
346,The Majestic,1.3
346,Driven,1.4
346,Two Brothers,2
346,The Village,9.8
346,Doctor Dolittle,6.7
346,Signs,8.2
346,Shrek 2,8.2
346,Cars,5.1
346,Runaway Bride,2.4
346,xXx,4.7
346,The SpongeBob Movie: Sponge Out of Water,8.7
346,Ransom,2.9
346,Inglourious Basterds,3.9
346,Hook,4.9
346,Hercules,9.8
346,Die Hard 2,1
346,S.W.A.T.,1.4
346,Sleepy Hollow            ,8.6
346,Vanilla Sky,4.3
346,Lady in the Water,9.4
346,AVP: Alien vs. Predator,5.8
346,Alvin and the Chipmunks: The Squeakquel,4.5
346,We Were Soldiers,9.9
346,Olympus Has Fallen,6
346,Star Trek: Insurrection,2.5
346,Battle Los Angeles,1.7
346,Big Fish,4.9
346,Wolf,9.8
346,War Horse,4
346,The Monuments Men,2.9
346,The Abyss,7.1
346,Wall Street: Money Never Sleeps,3.9
346,Dracula Untold,7.8
346,The Siege,1.1
346,Stardust,9.1
346,Seven Years in Tibet,1.7
346,The Dilemma,4.7
346,Bad Company,9.8
346,Doom,5.1
346,I Spy,8.5
346,Underworld: Awakening,6.8
346,Rock of Ages,3.6
346,Hart's War,4.4
346,Killer Elite,7.7
346,Rollerball,7.8
346,Ballistic: Ecks vs. Sever,3.5
346,Hard Rain,8
346,Osmosis Jones,9.5
346,Legends of Oz: Dorothy's Return,8.4
346,Blackhat,7.9
346,Sky Captain and the World of Tomorrow,1.8
346,Basic Instinct 2,9.9
346,Escape Plan,8.7
346,The Legend of Hercules,5.8
346,The Sum of All Fears,6.2
346,The Twilight Saga: Eclipse,2.8
346,The Score,9.8
346,Despicable Me,6.6
346,Money Train,7.7
346,Ted 2,7.5
346,Agora,9.2
346,Mystery Men,6
346,Hall Pass,9.2
346,The Insider,3.3
346,The Finest Hours,6.5
346,Body of Lies,5.7
346,Dinner for Schmucks,8.4
346,Abraham Lincoln: Vampire Hunter,6.8
346,Entrapment,1.2
346,Last Man Standing            ,8
346,The X Files,6.1
346,The Last Legion,9.5
346,Saving Private Ryan,8.8
346,Need for Speed,1.4
346,What Women Want,4.9
346,Ice Age,6.5
346,Dreamcatcher,1.3
346,Lincoln,7.6
346,The Matrix,2.3
346,Apollo 13,6.6
346,Total Recall,1.1
346,The Santa Clause 2,9.4
346,Les Miserables,7
346,You've Got Mail,2.6
346,Step Brothers,9.2
346,The Mask of Zorro,6.2
346,Due Date,8.6
346,Space Cowboys,1.8
346,Cliffhanger,4.8
346,Broken Arrow,7.9
346,The Kid,8.5
346,World Trade Center,9.2
346,Mona Lisa Smile,1.5
346,The Dictator,8.2
346,Eyes Wide Shut,9.7
346,Annie,3.5
346,Focus,8.7
346,This Means War,4.3
346,Blade: Trinity,3.3
346,Red Dawn,8.4
346,Primary Colors,1.3
346,Resident Evil: Retribution,3.4
346,Death Race,4.2
346,The Long Kiss Goodnight,6.3
346,Proof of Life,5.7
346,Zathura: A Space Adventure,3
346,Fight Club,3.9
346,We Are Marshall,1.6
346,The Missing            ,7.3
346,Hudson Hawk,7.1
346,Lucky Numbers,6.3
346,Oliver Twist,2.4
346,Elektra,8.9
346,Sin City: A Dame to Kill For,2.2
346,Random Hearts,9.9
346,Everest,1.2
346,Perfume: The Story of a Murderer,1.1
346,Austin Powers in Goldmember,6.2
346,Astro Boy,5
346,Jurassic Park,1.3
346,Wyatt Earp,2.9
346,Clear and Present Danger,2.9
346,Dragon Blade,2.6
346,Littleman,7.8
346,U-571,5.8
346,The American President,4.3
346,The Love Guru,5.6
346,3000 Miles to Graceland,4.4
346,The Hateful Eight,1.6
346,Blades of Glory,2.7
346,Hop,1.1
346,300,2.4
346,Meet the Fockers,4.9
346,Marley & Me,9.2
346,The Green Mile,6.9
346,Wild Hogs,6.7
346,Chicken Little,5
346,Gone Girl,4.6
346,The Bourne Identity,5.2
346,GoldenEye,6.6
346,The General's Daughter,8.7
346,The Truman Show,3.7
346,The Prince of Egypt,8.7
346,Daddy Day Care,5
346,2 Guns,1.2
346,Cats & Dogs,8
346,The Italian Job,1.9
346,Two Weeks Notice,5.3
346,Antz,1.5
346,Couples Retreat,4.6
346,Days of Thunder,1.3
346,Cheaper by the Dozen 2,3.2
346,The Scorch Trials,6.7
346,Eat Pray Love,6.2
346,The Family Man,6.7
346,RED,8.3
346,Any Given Sunday,6.7
346,The Horse Whisperer,5.3
346,Collateral,1.5
346,The Scorpion King,6.9
346,Ladder 49,8.7
346,Jack Reacher,1.8
346,Deep Blue Sea,6.9
346,This Is It,6.8
346,Contagion,4.5
346,Kangaroo Jack,4.6
346,Coraline,6.1
346,The Happening,6.6
346,Man on Fire,2.4
346,The Shaggy Dog,9.8
346,Starsky & Hutch,5.8
346,Jingle All the Way,1.6
346,Hellboy,2.2
346,A Civil Action,2.1
346,ParaNorman,2
346,The Jackal,2.4
346,Paycheck,4.1
346,Up Close & Personal,3.3
346,The Tale of Despereaux,1.4
346,Rules of Engagement            ,8.8
346,The Tuxedo,5.1
346,Under Siege 2: Dark Territory,9.4
346,Jack Ryan: Shadow Recruit,7.9
346,Joy,8
346,London Has Fallen,6.6
346,Alien: Resurrection,6.7
346,Shooter,5.3
346,The Boxtrolls,5.1
346,Practical Magic,3.7
346,The Lego Movie,3.9
346,Miss Congeniality 2: Armed and Fabulous,3.7
346,Reign of Fire,5.4
346,Gangster Squad,5.1
346,Year One,4.5
346,Invictus,7.5
346,State of Play,7.6
346,Duplicity,1.4
346,My Favorite Martian,7.9
346,The Sentinel,5.5
346,Planet 51,5.8
346,Star Trek: Nemesis,5.9
346,Intolerable Cruelty,4.6
346,Trouble with the Curve,1.6
346,Edge of Darkness,3.1
346,The Relic,9.4
346,Analyze That,2.4
346,Righteous Kill,9.9
346,Mercury Rising,3.7
346,The Soloist,7
346,The Legend of Bagger Vance,6.6
346,Almost Famous,4.1
346,Garfield 2,2
346,xXx: State of the Union,5.1
346,Priest,6.3
346,Sinbad: Legend of the Seven Seas,1
346,Event Horizon,5.9
346,Dragonfly,4.9
346,The Black Dahlia,3.2
346,Flyboys,7.9
346,The Last Castle,2
346,Supernova,2.4
346,Winter's Tale,7.3
346,The Mortal Instruments: City of Bones,1.6
346,Meet Dave,8.8
346,Dark Water,8.4
346,Edtv,8.4
346,Inkheart,1.4
346,The Spirit,5.9
346,Mortdecai,2.2
346,In the Name of the King: A Dungeon Siege Tale,9.2
346,Beyond Borders,6
346,Xi you ji zhi: Sun Wukong san da Baigu Jing,1.2
346,The Great Raid,6.8
346,Deadpool,2.7
346,Holy Man,6.5
346,American Sniper,9
346,Goosebumps,3.2
346,Just Like Heaven,9.4
346,The Flintstones in Viva Rock Vegas,5.2
346,Rambo III,1.3
346,Leatherheads,3.4
346,The Ridiculous 6,5.7
346,Did You Hear About the Morgans?,7.4
346,The Internship,2.2
346,Resident Evil: Afterlife,9.7
346,Red Tails,3.3
346,Sex and the City            ,9.7
346,The Devil's Advocate,3.6
346,That's My Boy,6.8
346,DragonHeart,3.7
346,After the Sunset,7
346,Ghost Rider: Spirit of Vengeance,7.4
346,Captain Corelli's Mandolin,6.7
346,Anger Management            ,7.7
346,The Pacifier,9.1
346,Walking Tall,2
346,Forrest Gump,1.2
346,Alvin and the Chipmunks,9.2
346,Meet the Parents,8.1
346,Pocahontas,3.3
346,Superman,5.1
347,The Nutty Professor,3.2
347,Hitch,9.4
347,George of the Jungle,6.9
347,American Wedding,1.1
347,Captain Phillips,4.5
347,Date Night,9.3
347,Casper,6
347,The Equalizer,7.5
347,Maid in Manhattan,3.3
347,Crimson Tide,9.3
347,The Pursuit of Happyness,3.9
347,Flightplan,7.1
347,Disclosure,9.8
347,City of Angels,9.1
347,Kill Bill: Vol. 1,6.1
347,Bowfinger,2.8
347,Stargate SG-1            ,6.8
347,Kill Bill: Vol. 2,2.8
347,Tango & Cash,8.9
347,Death Becomes Her,4.1
347,Shanghai Noon,8.8
347,Executive Decision,1.4
348,Mr. Popper's Penguins,6.2
348,The Forbidden Kingdom,8
348,Free Birds,5.1
348,Alien 3,6.5
348,Evita,4.4
348,Ronin,6.5
348,The Ghost and the Darkness,7.7
348,Paddington,8.1
348,The Watch,9.5
348,The Hunted,4.8
348,Instinct,5.1
348,Stuck on You,8
348,Semi-Pro,6.9
348,The Pirates! Band of Misfits,4.9
348,Changeling,9.9
348,Chain Reaction,4.6
348,The Fan,3
348,The Phantom of the Opera,2.5
348,Elizabeth: The Golden Age,8.4
348,a†on Flux,7.9
348,Gods and Generals,9.4
348,Turbulence,6.3
348,Imagine That,4.1
348,Muppets Most Wanted,5.4
348,Thunderbirds,8.8
348,Burlesque,9.9
348,A Very Long Engagement,1.6
348,Lolita,9.8
348,Eye See You,8.4
348,Blade II,2.3
348,Seven Pounds,8
348,Bullet to the Head,4.9
348,The Godfather: Part III,3.1
348,Elizabethtown,7.5
348,Superman II,4.1
348,Gigli,1.1
348,All the King's Men,8
348,Shaft,3.8
348,Anastasia,8.6
348,Moulin Rouge!,5.4
348,Domestic Disturbance,9.5
348,Black Mass,3.7
348,Flags of Our Fathers,6
348,Law Abiding Citizen,7.4
348,Grindhouse,2.5
348,Beloved,1.4
348,Lucky You,3
348,Catch Me If You Can,7.5
348,Zero Dark Thirty,6.3
348,The Break-Up,6.4
348,Mamma Mia!,5.1
348,Valentine's Day,1.9
348,The Dukes of Hazzard,10
349,The Thin Red Line,5.9
349,The Change-Up,1.2
349,Man on the Moon,8.7
349,Casino,3
349,From Paris with Love,2
349,Bulletproof Monk,4.1
349,Barnyard,6.5
349,Deck the Halls,8.4
349,The Twilight Saga: New Moon,5.5
349,Shrek,6.4
349,The Adjustment Bureau,5.6
349,Robin Hood: Prince of Thieves,5.5
349,Jerry Maguire,8.2
349,Ted,7.2
349,As Good as It Gets,5.4
349,Patch Adams,7.3
349,Anchorman 2: The Legend Continues,7.9
349,Mr. Deeds,2.7
349,Super 8,8.1
349,Erin Brockovich,2.4
349,How to Lose a Guy in 10 Days,1.2
349,22 Jump Street,3.4
349,Interview with the Vampire: The Vampire Chronicles,4.9
350,Yes Man,3.7
350,Central Intelligence,9.1
350,Stepmom,7.5
350,Daddy's Home,3.2
350,Into the Woods,2.8
350,Inside Man,1.6
350,Payback,6.4
350,Congo,1.4
350,We Bought a Zoo,3.5
350,Knowing,3.8
350,Failure to Launch,3.3
350,The Ring Two,9.4
350,Garfield,7.2
350,Christmas with the Kranks,7.5
350,Moneyball,4.3
350,Outbreak,2.7
350,Non-Stop,8.4
350,Race to Witch Mountain,7.8
350,V for Vendetta,2.3
350,Shanghai Knights,9.1
350,Unforgotten            ,5.6
350,Curious George,6.2
350,Herbie Fully Loaded,2.6
350,Don't Say a Word,7.9
350,Hansel & Gretel: Witch Hunters,7.6
350,Unfaithful,9.9
350,I Am Number Four,9.6
350,Syriana,3.9
350,13 Hours,1.8
350,The Book of Life,1.1
350,Firewall,7.3
350,Absolute Power,9.6
350,G.I. Jane,3.9
350,The Game,7.4
350,Silent Hill,6.8
350,The Replacements,3
350,American Reunion,7.9
350,The Negotiator,3.7
350,Into the Storm,8.3
350,Beverly Hills Cop III,9.7
350,Gremlins 2: The New Batch,6.7
350,The Judge,3.5
350,The Peacemaker,7.2
350,Resident Evil: Apocalypse,6.6
350,Bridget Jones: The Edge of Reason,3.6
350,Out of Time,7.8
350,On Deadly Ground,1.8
350,The Adventures of Sharkboy and Lavagirl 3-D,7.4
350,The Beach,1.4
350,Raising Helen,6.7
350,Ninja Assassin,1.8
350,For Love of the Game,5.7
350,A Touch of Frost            ,8.6
350,Striptease,9.5
350,Marmaduke,8.1
350,Hereafter,8.6
350,Murder by Numbers,8.8
350,Assassins,1.6
350,Hannibal Rising,5.5
350,The Story of Us,2.5
350,Basic,5.3
350,Blood Work,8.8
350,The International,6.7
350,Escape from L.A.,8.5
350,Twisted            ,5.5
350,The Iron Giant,1.3
350,The Life Aquatic with Steve Zissou,5.2
350,Free State of Jones,2.8
350,The Life of David Gale,4.2
350,Man of the House,5
350,Run All Night,5.5
350,Eastern Promises,3
350,Into the Blue,5.4
350,The Messenger: The Story of Joan of Arc,7.8
350,Your Highness,1.6
350,Dream House,6
350,Mad City,8.7
350,Baby's Day Out,3
350,The Scarlet Letter,3.8
350,Fair Game,2.7
350,Defiance            ,5
350,Domino,7.8
350,Jade,5.9
350,Gamer,1.9
350,Beautiful Creatures,1.8
350,Death to Smoochy,7.1
350,Zoolander 2,9.4
350,The Big Bounce,4.5
